bin/fm-routing-decision-lib.sh	543	refusal-call	fm_routing_refuse "$predicate" "timestamp exceeds the ${FM_ROUTING_DECISION_MAX_AGE_SECONDS}s freshness policy"
bin/fm-routing-decision-lib.sh	544	failure-return	return 1
bin/fm-routing-decision-lib.sh	547	refusal-call	fm_routing_refuse "$predicate" "timestamp is more than ${FM_ROUTING_DECISION_MAX_FUTURE_SECONDS}s in the future"
bin/fm-routing-decision-lib.sh	548	failure-return	return 1
bin/fm-routing-decision-lib.sh	569	failure-return	*) return 1 ;;
bin/fm-routing-decision-lib.sh	591	failure-return	fm_routing_private_input "$pending" "missing" "UNREADABLE_RECEIPT" || return 1
bin/fm-routing-decision-lib.sh	592	failure-return	fm_routing_private_input "$intent" "missing" "UNREADABLE_INTENT" || return 1
bin/fm-routing-decision-lib.sh	593	failure-return	fm_routing_private_input "$brief" "missing" "NOT_VERIFIABLE(BRIEF)" || return 1
bin/fm-routing-decision-lib.sh	595	refusal-call	fm_routing_refuse "NOT_VERIFIABLE(SCHEMA)" "jq is unavailable"
bin/fm-routing-decision-lib.sh	596	failure-return	return 1
bin/fm-routing-decision-lib.sh	612	refusal-call	fm_routing_refuse "MALFORMED_INTENT" "routing-intent.json does not satisfy schema version 1"
bin/fm-routing-decision-lib.sh	613	failure-return	return 1
bin/fm-routing-decision-lib.sh	647	refusal-call	fm_routing_refuse "MALFORMED_SCHEMA" "routing-decision.pending.json does not satisfy schema version 1"
bin/fm-routing-decision-lib.sh	648	failure-return	return 1
bin/fm-routing-decision-lib.sh	653	refusal-call	fm_routing_refuse "TASK_MISMATCH" "receipt and intent task_id must match the invocation task"
bin/fm-routing-decision-lib.sh	654	failure-return	return 1
bin/fm-routing-decision-lib.sh	657	refusal-call	fm_routing_refuse "NOT_VERIFIABLE(BRIEF)" "brief SHA-256 could not be computed"
bin/fm-routing-decision-lib.sh	658	failure-return	return 1
bin/fm-routing-decision-lib.sh	661	refusal-call	fm_routing_refuse "BRIEF_HASH_MISMATCH" "intent is not bound to the exact brief bytes"
bin/fm-routing-decision-lib.sh	662	failure-return	return 1
bin/fm-routing-decision-lib.sh	665	refusal-call	fm_routing_refuse "NOT_VERIFIABLE(INTENT)" "intent SHA-256 could not be computed"
bin/fm-routing-decision-lib.sh	666	failure-return	return 1
bin/fm-routing-decision-lib.sh	669	refusal-call	fm_routing_refuse "INTENT_HASH_MISMATCH" "receipt is not bound to the exact intent bytes"
bin/fm-routing-decision-lib.sh	670	failure-return	return 1
